,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-rosewood-pl-cherrybrook-nsw-2126-4477246,"8 Rosewood Pl, Cherrybrook",6,3,3,726m2,$1.60M,$1.80M,$750/w,$850/w,House 1982 726m2 Residence Residential - A 23/261255 ,06 Dec 2016 Sold $1.45M,26 Aug 2016 Listed for Sale SOLD BY RAY !!!,03 Dec 2002 Sold $635k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/12-caversham-ct-cherrybrook-nsw-2126-4744141,"12 Caversham Ct, Cherrybrook",3,2,2,451m2,$1.20M,$1.30M,$650/w,$750/w,House 1991 162m2 451m2 Residential - A 12/285164 ,05 Dec 2016 Sold $1.27M,21 Sep 2016 Listed for Sale UNDER CONTRACT,23 Jun 2000 Sold $430k,162m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/1-duer-pl-cherrybrook-nsw-2126-11053310,"1 Duer Pl, Cherrybrook",4,2,2,785m2,$1.30M,$1.40M,$750/w,$850/w,House 1992 168m2 785m2 Residential - A 240/259428 ,22 Feb 2017 Listed for Rent $790,02 Dec 2016 Sold $1.43M,04 Nov 1994 Sold $278k,168m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/3-rosewood-pl-cherrybrook-nsw-2126-13349183,"3 Rosewood Pl, Cherrybrook",5,3,3,893m2,$1.40M,$1.50M,$650/w,$750/w,House 1990 225m2 893m2 Residential - A 9/261255 ,30 Nov 2016 Sold $1.42M,31 Jul 2015 Sold $1.20M,07 Sep 1987 Sold $56k,225m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/5-hallam-way-cherrybrook-nsw-2126-12741817,"5 Hallam Way, Cherrybrook",3,2,2,346m2,$1.10M,$1.20M,$650/w,$750/w,House 1997 138m2 346m2 Residential - A 3/858122 ,28 Nov 2016 Sold $1.10M,21 Sep 2016 Listed for Sale AUCTION,30 Jun 2014 Sold $792k,138m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/26-torrens-pl-cherrybrook-nsw-2126-2343691,"26 Torrens Pl, Cherrybrook",3,2,2,748m2,$1.30M,$1.40M,$650/w,$750/w,House 1983 166m2 748m2 Residence Residential - A 1007/260059 ,28 Nov 2016 Sold $1.35M,13 Oct 2006 Sold $620k,16 Oct 2003 Sold $631k,166m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/75-franklin-rd-cherrybrook-nsw-2126-4406156,"75 Franklin Rd, Cherrybrook",3,2,1,244m2,$1.10M,$1.20M,$575/w,$650/w,House 1995 138m2 244m2 Residence Residential - A 101/810646 ,28 Nov 2016 Sold $1.12M,30 Apr 2003 Sold $430k,26 Jul 1991 Sold $540k,138m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/113-shepherds-dr-cherrybrook-nsw-2126-12464482,"113 Shepherds Dr, Cherrybrook",4,3,2,,$1.40M,$1.50M,$575/w,$650/w,House 1980 210m2 Residential - A ,25 Nov 2016 Sold $1.60M,,,210m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/43-bowerman-pl-cherrybrook-nsw-2126-13402583,"43 Bowerman Pl, Cherrybrook",5,3,2,1139m2,$1.60M,$1.80M,$750/w,$850/w,House 1995 305m2 1139m2 Residential - A 5/732385 ,25 Nov 2016 Sold $1.61M,17 Mar 1987 Sold $70k,,305m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/98-county-dr-cherrybrook-nsw-2126-2251863,"98 County Dr, Cherrybrook",3,2,2,364m2,$1.10M,$1.20M,$650/w,$750/w,House 1990 139m2 364m2 Residential - A 2/835797 ,25 Nov 2016 Sold $1.05M,24 Jan 2014 Sold $765k,16 Dec 2005 Sold $450k,139m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-chatham-ct-cherrybrook-nsw-2126-4743698,"8 Chatham Ct, Cherrybrook",3,2,2,452m2,$1.20M,$1.30M,$650/w,$750/w,House 1994 452m2 Residential - A 8/285184 ,23 Nov 2016 Sold $1.25M,17 Aug 2016 Listed for Sale CONTACT AGENT,30 Aug 2000 Sold $448k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/26-woodgrove-ave-cherrybrook-nsw-2126-4743844,"26 Woodgrove Ave, Cherrybrook",4,2,2,741m2,$1.30M,$1.40M,$750/w,$850/w,House 1985 175m2 741m2 Residential - A 275/802115 ,04 Feb 2020 Listed for Rent Deposit taken by Kevin Zhao,28 Nov 2018 Listed for Rent Deposit Taken by Anthony Tedesco,22 Nov 2016 Sold $1.48M,175m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/70-hancock-dr-cherrybrook-nsw-2126-13822089,"70 Hancock Dr, Cherrybrook",6,4,2,1578m2,$1.60M,$1.80M,$575/w,$650/w,House 1985 300m2 1578m2 Residential - A 7423/736848 ,21 Nov 2016 Sold $1.38M,14 Sep 2016 Listed for Sale UNDER OFFER,"08 Dec 2014 Listed for Sale $1,100,000",300m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-beahan-pl-cherrybrook-nsw-2126-2443597,"2 Beahan Pl, Cherrybrook",1,1,-,575m2,$1.10M,$1.20M,$300/w,$350/w,House 1980 131m2 575m2 Residential - A 1/1216907 ,01 Apr 2019 Listed for Rent $290,18 Nov 2016 Sold $765k,"06 Apr 2016 Listed for Sale $795,000",131m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-mirambena-cl-cherrybrook-nsw-2126-5670475,"8 Mirambena Cl, Cherrybrook",5,4,2,710m2,$1.60M,$1.80M,$575/w,$650/w,House 1984 65m2 710m2 Residence Residential - A 4/263546 ,18 Nov 2016 Sold $1.78M,21 Sep 2016 Listed for Sale Express Sale,01 Oct 2009 Sold $965k,65m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/52-beechwood-pde-cherrybrook-nsw-2126-4333360,"52 Beechwood Pde, Cherrybrook",4,1,3,753m2,$1.50M,$1.60M,$750/w,$850/w,House 1980 753m2 Residence Residential - A 2244/261673 ,16 Nov 2016 Sold $1.45M,31 Oct 2003 Sold $639k,15 Jun 1994 Sold $285k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/33-forest-cl-cherrybrook-nsw-2126-11041016,"33 Forest Cl, Cherrybrook",5,2,4,600m2,$1.40M,$1.50M,$750/w,$850/w,House 1998 212m2 600m2 Residence Residential - A 19/868034 ,15 Nov 2016 Sold $1.41M,17 Jun 2011 Sold $755k,,212m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-kalumna-cl-cherrybrook-nsw-2126-14347206,"2 Kalumna Cl, Cherrybrook",4,2,2,857m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 857m2 Residential - A 606/259964 ,14 Nov 2016 Sold $1.54M,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-wisteria-cres-cherrybrook-nsw-2126-9217933,"15 Wisteria Cres, Cherrybrook",3,2,2,764m2,$1.30M,$1.40M,$575/w,$650/w,House 1985 145m2 764m2 Residence Residential - A 3016/262435 ,14 Nov 2016 Sold $1.37M,03 Aug 2010 Sold $755k,10 Jul 1987 Sold $158k,145m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/158-shepherds-dr-cherrybrook-nsw-2126-4654931,"158 Shepherds Dr, Cherrybrook",4,2,2,889m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 185m2 889m2 Residence Residential - A 3110/703689 ,09 Nov 2016 Sold $1.35M,11 Jul 2001 Sold $485k,22 Nov 1999 Sold $458k,185m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/21-hibiscus-pl-cherrybrook-nsw-2126-13009456,"21 Hibiscus Pl, Cherrybrook",4,2,2,750m2,$1.50M,$1.60M,$650/w,$750/w,House 1983 750m2 Residential - A 4013/264661 ,07 Nov 2016 Sold $1.47M,29 Nov 1983 Sold $54k,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-doulton-dr-cherrybrook-nsw-2126-4669390,"7 Doulton Dr, Cherrybrook",4,2,2,532m2,$1.50M,$1.60M,$575/w,$650/w,House 1990 180m2 532m2 Vacant Land Residential - A 1476/863590 ,07 Nov 2016 Sold $1.54M,22 Sep 2016 Listed for Sale Express Sale,03 Apr 2001 Sold $448k,180m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/33-tamarisk-cres-cherrybrook-nsw-2126-4744023,"33 Tamarisk Cres, Cherrybrook",4,2,2,752m2,$1.50M,$1.60M,$650/w,$750/w,House 1980 208m2 752m2 Residential - A 2518/261677 ,07 Nov 2016 Sold $1.45M,20 Sep 2016 Listed for Sale AUCTION,06 Apr 2000 Sold $414k,208m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/5-hayley-pl-cherrybrook-nsw-2126-4809103,"5 Hayley Pl, Cherrybrook",5,3,2,751m2,$1.50M,$1.60M,$650/w,$750/w,House 1990 751m2 Residential - A 12/717822 ,07 Nov 2016 Sold $1.44M,07 Apr 1999 Sold $385k,14 Mar 1990 Sold $290k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/39-kanangra-cres-cherrybrook-nsw-2126-12539232,"39 Kanangra Cres, Cherrybrook",4,1,2,741m2,$1.50M,$1.60M,$650/w,$750/w,House 1980 741m2 Residential - A 405/791034 ,03 Nov 2016 Sold $1.45M,"20 Jul 2016 Listed for Sale $1,380,000",26 Feb 1990 Sold $158k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/11-lyndhurst-way-cherrybrook-nsw-2126-13893885,"11 Lyndhurst Way, Cherrybrook",3,2,2,492m2,$1.20M,$1.30M,$575/w,$650/w,House 1995 492m2 Residential - A 11/285372 ,02 Nov 2016 Sold $1.07M,08 Oct 1996 Sold $235k,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-timothy-cl-cherrybrook-nsw-2126-4539570,"4 Timothy Cl, Cherrybrook",4,2,2,650m2,$1.40M,$1.50M,$750/w,$850/w,House 1992 243m2 650m2 Residence Residential - A 1/1173030 ,31 Oct 2016 Sold $1.30M,"21 Sep 2016 Listed for Sale $1,350,000",05 Oct 2012 Sold $770k,243m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/19-tallowwood-ave-cherrybrook-nsw-2126-12657150,"19 Tallowwood Ave, Cherrybrook",4,3,2,774m2,$1.60M,$1.80M,$750/w,$850/w,House 1985 774m2 Residential - A 14/262427 ,26 Oct 2016 Sold $1.58M,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/30-manuka-cir-cherrybrook-nsw-2126-19346694,"30 Manuka Cir, Cherrybrook",4,3,2,730m2,$1.60M,$1.80M,$650/w,$750/w,House 1983 730m2 Residential - A 2721/DP702649 ,25 Oct 2016 Sold $1.60M,20 Sep 2016 Listed for Sale UNDER CONTRACT,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-nadine-cl-cherrybrook-nsw-2126-2433261,"6 Nadine Cl, Cherrybrook",4,3,2,741m2,$1.50M,$1.60M,$650/w,$750/w,House 1992 209m2 741m2 Residential - A 8243/749504 ,25 Oct 2016 Sold $1.49M,18 May 2007 Sold $665k,01 Mar 1991 Sold $133k,209m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-mccusker-cres-cherrybrook-nsw-2126-4578522,"7 Mccusker Cres, Cherrybrook",4,2,2,516m2,$1.40M,$1.50M,$750/w,$850/w,House 1999 516m2 Residence Residential - A 1008/882677 ,24 Oct 2016 Sold $1.42M,04 Feb 2002 Sold $493k,19 Nov 1999 Sold $392k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/35-purchase-rd-cherrybrook-nsw-2126-13379106,"35 Purchase Rd, Cherrybrook",5,3,2,740m2,$1.30M,$1.40M,$750/w,$850/w,House 1990 191m2 740m2 Residential - A 7207/719234 ,19 Oct 2016 Sold $1.29M,28 Jul 1997 Sold $290k,,191m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/45-neale-ave-cherrybrook-nsw-2126-2446721,"45 Neale Ave, Cherrybrook",3,2,2,272m2,$1.10M,$1.20M,$575/w,$650/w,House 1990 156m2 272m2 Residence Residential - A 301/817725 ,18 Oct 2016 Sold $1.04M,06 Sep 2016 Sold ,19 Jun 2007 Sold $447k,156m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/183-new-line-rd-cherrybrook-nsw-2126-13343959,"183 New Line Rd, Cherrybrook",4,3,2,592m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 201m2 592m2 Residential - A 1/1200392 ,14 Oct 2016 Sold $1.18M,"29 Jun 2016 Listed for Sale $1,175,000",18 Feb 2014 Sold $1.74M,201m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/5a-haven-ct-cherrybrook-nsw-2126-15139402,"5a Haven Ct, Cherrybrook",3,1,1,743m2,$900k,$1.00M,$425/w,$500/w,House 1980 106m2 743m2 Residential - A SP40255 ,12 Oct 2016 Sold $901k,01 Jan 1970 Sold ,,106m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/26-benedictine-pl-cherrybrook-nsw-2126-13087255,"26 Benedictine Pl, Cherrybrook",4,3,3,850m2,$1.80M,$2.00M,$950/w,$1100/w,House 1994 404m2 850m2 Residential - A 539/747329 ,10 Oct 2016 Sold $1.79M,09 Feb 1995 Sold $508k,17 Jun 1987 Sold $100k,404m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/226-castle-hill-rd-cherrybrook-nsw-2126-11299295,"226 Castle Hill Rd, Cherrybrook",5,3,2,900m2,$1.39M,$2.08M,,,House 2002 900m2 Residence Residential - A 2222/1010646 ,07 Oct 2016 Sold $1.65M,08 Sep 2006 Sold $685k,10 Apr 2003 Sold $650k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/33-manuka-cir-cherrybrook-nsw-2126-13608040,"33 Manuka Cir, Cherrybrook",4,2,2,996m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 192m2 996m2 Residential - A 2710/702649 ,07 Oct 2016 Sold $1.21M,18 Sep 1995 Sold $275k,11 Jan 1984 Sold $50k,192m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-shepherds-dr-cherrybrook-nsw-2126-4241273,"15 Shepherds Dr, Cherrybrook",4,3,2,860m2,$1.20M,$1.30M,$650/w,$750/w,House 1988 190m2 860m2 Residence Residential - A 3904/747064 ,07 Oct 2016 Sold $1.10M,06 Sep 2016 Sold ,03 Mar 2009 Sold $590k,190m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/120-purchase-rd-cherrybrook-nsw-2126-12706380,"120 Purchase Rd, Cherrybrook",4,2,4,1606m2,$1.60M,$1.80M,$850/w,$950/w,House 1981 1606m2 Residential - A 2202/261673 ,04 Oct 2016 Sold $1.43M,11 Dec 1995 Sold $300k,22 Dec 1983 Sold $48k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-durant-pl-cherrybrook-nsw-2126-13591602,"10 Durant Pl, Cherrybrook",4,3,2,723m2,$1.40M,$1.50M,$650/w,$750/w,House 1982 723m2 Residential - A 459/DP259853 ,04 Oct 2016 Sold $1.46M,23 Jun 1983 Sold $137k,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/27-macquarie-dr-cherrybrook-nsw-2126-3295255,"27 Macquarie Dr, Cherrybrook",4,3,2,819m2,$1.39M,$1.70M,,,House 1970 201m2 819m2 Residential - A 2011/260332 ,30 Sep 2016 Sold $1.53M,21 Aug 2008 Sold $695k,,201m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/12-pecan-cl-cherrybrook-nsw-2126-4517308,"12 Pecan Cl, Cherrybrook",5,3,2,892m2,$1.60M,$1.80M,$750/w,$850/w,House 1981 892m2 Residence Residential - A 2315/261157 ,30 Sep 2016 Sold $1.67M,26 Jul 2002 Sold $489k,18 Jul 1997 Sold $260k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-kristine-pl-cherrybrook-nsw-2126-13801673,"4 Kristine Pl, Cherrybrook",4,1,2,762m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 274m2 762m2 Residence Residential - A 6716/732431 ,12 Sep 2030 Sold $850k,27 Sep 2016 Sold $1.55M,29 Nov 2012 Sold $850k,274m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-kristine-pl-cherrybrook-nsw-2126-12911369,"7 Kristine Pl, Cherrybrook",4,3,2,759m2,$1.40M,$1.50M,$650/w,$750/w,House 1990 759m2 Residential - A 7402/736848 ,26 Sep 2016 Sold $1.40M,09 Apr 1998 Sold $353k,15 Oct 1986 Sold $149k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/82-edward-bennett-dr-cherrybrook-nsw-2126-19573001,"82 Edward Bennett Dr, Cherrybrook",5,3,2,,$1.80M,$2.00M,$575/w,$650/w,House 2015 351m2 Residential - A ,30 Sep 2016 Sold $1.72M,24 Sep 2016 Sold $1.72M,"21 Sep 2016 Listed for Sale $1,740,000 - $1,850,000",351m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-pogson-dr-cherrybrook-nsw-2126-12585304,"8 Pogson Dr, Cherrybrook",4,3,2,742m2,$1.40M,$1.50M,$650/w,$750/w,House 1984 203m2 742m2 Residential - A 2302/261157 ,10 Dec 1987 Sold $270k,09 Mar 1984 Sold $173k,,203m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/47-pogson-dr-cherrybrook-nsw-2126-4332945,"47 Pogson Dr, Cherrybrook",4,2,2,813m2,$1.60M,$1.80M,$750/w,$850/w,House 1980 277m2 813m2 Residence Residential - A 4801/709167 ,22 Sep 2016 Sold $1.57M,03 Nov 2003 Sold $690k,,277m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-mirambena-cl-cherrybrook-nsw-2126-2370462,"15 Mirambena Cl, Cherrybrook",4,2,2,857m2,$1.30M,$1.40M,$750/w,$850/w,House 1980 182m2 857m2 Residential - A 141/717059 ,20 Sep 2016 Sold $1.27M,23 Nov 2006 Sold $577k,15 Dec 1997 Sold $310k,182m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/26-monterey-pl-cherrybrook-nsw-2126-4634753,"26 Monterey Pl, Cherrybrook",4,2,2,577m2,$1.50M,$1.60M,$750/w,$850/w,House 2002 217m2 577m2 Vacant Land Residential - A 3002/1032667 ,20 Sep 2016 Sold $1.48M,"02 Mar 2016 Listed for Sale $1,529,000",11 Sep 2001 Sold $235k,217m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-cornhill-pl-cherrybrook-nsw-2126-13154305,"7 Cornhill Pl, Cherrybrook",5,2,2,980m2,$1.60M,$1.80M,$750/w,$850/w,House 1990 215m2 980m2 Residential - A 5208/714073 ,19 Sep 2016 Sold $1.57M,15 Jul 1997 Sold $330k,04 Jun 1985 Sold $60k,215m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/45-casuarina-dr-cherrybrook-nsw-2126-13444036,"45 Casuarina Dr, Cherrybrook",4,2,2,708m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 225m2 708m2 Residential - A 8/263712 ,16 Sep 2016 Sold $1.32M,28 Jan 2016 Sold ,30 Jul 2014 Sold $990k,225m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/29-pogson-dr-cherrybrook-nsw-2126-19338572,"29 Pogson Dr, Cherrybrook",4,2,2,739m2,$1.30M,$1.40M,$650/w,$750/w,House 1995 171m2 739m2 Residential - A 5720/711788 ,12 Sep 2016 Sold $1.20M,21 Jun 2016 Listed for Sale SOLD!,01 Nov 1995 Sold $295k,171m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-1-franklin-rd-cherrybrook-nsw-2126-13074511,"2/1 Franklin Rd, Cherrybrook",3,2,4,6872m2,$900k,$1.00M,$500/w,$575/w,House 1983 103m2 6872m2 Residential - A 2/SP21006 ,07 Sep 2016 Sold $955k,13 Jul 2016 Listed for Sale CONTACT AGENT,23 May 1997 Sold $200k,103m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/34-cedarwood-dr-cherrybrook-nsw-2126-11992826,"34 Cedarwood Dr, Cherrybrook",4,2,2,761m2,,,$650/w,$750/w,House 1990 218m2 761m2 Residential - A 103/261255 ,05 Sep 2016 Sold $1.34M,14 May 1997 Sold $181k,09 Mar 1991 Sold $125k,218m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/23-tudor-ave-cherrybrook-nsw-2126-12777700,"23 Tudor Ave, Cherrybrook",4,1,2,737m2,$1.50M,$1.60M,$750/w,$850/w,House 1980 245m2 737m2 Residential - A 2328/261157 ,29 Aug 2016 Sold $1.43M,12 Nov 1999 Sold $452k,,245m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/11-roslyn-pl-cherrybrook-nsw-2126-12191134,"11 Roslyn Pl, Cherrybrook",4,2,2,572m2,$1.50M,$1.60M,$750/w,$850/w,House 1995 170m2 572m2 Residential - A 29/842109 ,25 Aug 2016 Sold $1.49M,15 Mar 1996 Sold $280k,,170m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/27-rosewood-pl-cherrybrook-nsw-2126-13618725,"27 Rosewood Pl, Cherrybrook",4,2,1,1000m2,$1.30M,$1.40M,$650/w,$750/w,House 1975 167m2 1000m2 Residential - A 6/261255 ,23 Aug 2016 Sold $1.26M,15 Jun 1984 Sold $47k,,167m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-boxwood-pl-cherrybrook-nsw-2126-13334646,"6 Boxwood Pl, Cherrybrook",4,2,2,728m2,$1.40M,$1.50M,$350/w,$425/w,House 1987 728m2 Residential - A 3919/DP747064 ,22 Aug 2016 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-64-purchase-rd-cherrybrook-nsw-2126-13530873,"2/64 Purchase Rd, Cherrybrook",4,2,2,416m2,$1.00M,$1.10M,$575/w,$650/w,House 1995 109m2 416m2 Residence Residential - A 2/SP49488 ,22 Aug 2016 Sold $930k,18 Dec 2012 Sold $565k,29 Jun 2007 Sold $495k,109m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-nixon-pl-cherrybrook-nsw-2126-12778111,"15 Nixon Pl, Cherrybrook",5,3,2,740m2,$1.50M,$1.60M,$575/w,$650/w,House 1986 235m2 740m2 Residential - A 7006/718579 ,19 Aug 2016 Sold $1.48M,11 Apr 1986 Sold $71k,,235m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-tallowwood-ave-cherrybrook-nsw-2126-4645752,"10 Tallowwood Ave, Cherrybrook",4,1,4,681m2,$1.60M,$1.80M,$750/w,$850/w,House 1980 193m2 681m2 Residence Residential - A 2/DP710446 ,19 Aug 2016 Sold ,08 Aug 2001 Sold $430k,,193m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/166-shepherds-dr-cherrybrook-nsw-2126-12964004,"166 Shepherds Dr, Cherrybrook",3,1,2,741m2,$1.20M,$1.30M,$425/w,$500/w,House 2016 741m2 Residential - A 3114/DP703689 ,,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/11-50-shepherds-dr-cherrybrook-nsw-2126-18105519,"11/50 Shepherds Dr, Cherrybrook",3,2,2,11380m2,$1.00M,$1.10M,$575/w,$650/w,House 1986 126m2 11380m2 Residential - A 11/SP31466 ,18 Aug 2016 Sold $1.01M,18 May 2015 Sold $930k,31 Mar 1999 Sold $283k,126m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/5-brunel-cl-cherrybrook-nsw-2126-12864188,"5 Brunel Cl, Cherrybrook",4,3,2,814m2,$1.60M,$1.80M,$650/w,$750/w,House 1985 814m2 Residential - A 235/748428 ,17 Aug 2016 Sold $1.58M,22 May 1997 Sold $395k,30 Sep 1988 Sold $284k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/1-6-kate-pl-cherrybrook-nsw-2126-13062563,"1/6 Kate Pl, Cherrybrook",3,1,2,1015m2,$1.10M,$1.20M,$350/w,$425/w,House 1991 3m2 1015m2 Residential - A ,16 Aug 2016 Sold $960k,07 Feb 2000 Sold $140k,05 Jun 1991 Sold $190k,3m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/42-beechwood-pde-cherrybrook-nsw-2126-13061562,"42 Beechwood Pde, Cherrybrook",4,2,1,741m2,$1.20M,$1.30M,$750/w,$850/w,House 1994 741m2 Residential - A 2249/261673 ,19 Dec 1994 Sold $247k,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-tallowwood-ave-cherrybrook-nsw-2126-15011594,"2 Tallowwood Ave, Cherrybrook",4,3,4,,$1.50M,$1.60M,$750/w,$850/w,House 1970 193m2 Residential - A ,12 Aug 2016 Sold $1.53M,,,193m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/20-rochford-way-cherrybrook-nsw-2126-2084091,"20 Rochford Way, Cherrybrook",5,3,2,1980m2,$2.00M,$2.20M,$750/w,$850/w,House 2000 247m2 1980m2 Residential - A 2221/1010646 ,10 Aug 2016 Sold ,20 Dec 2004 Sold $900k,30 Jul 1993 Sold $290k,247m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/43-manuka-cir-cherrybrook-nsw-2126-12835856,"43 Manuka Cir, Cherrybrook",4,2,2,926m2,$1.50M,$1.60M,$650/w,$750/w,House 1985 177m2 926m2 Residential - A 213/702794 ,08 Aug 2016 Sold $1.45M,01 Jul 1998 Sold $350k,,177m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/16-kalumna-cl-cherrybrook-nsw-2126-13782360,"16 Kalumna Cl, Cherrybrook",4,2,2,705m2,$1.40M,$1.50M,$650/w,$750/w,House 1990 213m2 705m2 Residential - A 206/260875 ,08 Aug 2016 Sold $1.23M,27 Apr 2016 Listed for Sale CONTACT AGENT,30 Mar 1998 Sold $323k,213m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/26-pogson-dr-cherrybrook-nsw-2126-14347287,"26 Pogson Dr, Cherrybrook",4,3,2,808m2,$1.50M,$1.60M,$650/w,$750/w,House 2016 353m2 808m2 Residential - A 2331/DP261157 ,08 Aug 2016 Sold $1.48M,,,353m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/1-monastery-pl-cherrybrook-nsw-2126-4608613,"1 Monastery Pl, Cherrybrook",5,3,2,850m2,$1.60M,$1.80M,$350/w,$425/w,House 2001 850m2 Residence Residential - A 221/DP739845 ,10 Dec 2001 Sold $633k,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-paradise-cl-cherrybrook-nsw-2126-2315300,"8 Paradise Cl, Cherrybrook",5,3,2,850m2,$1.60M,$1.80M,$850/w,$950/w,House 1990 230m2 850m2 Residential - A 604/775088 ,05 Aug 2016 Sold $1.60M,11 Aug 2006 Sold $670k,14 Oct 1991 Sold $310k,230m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-1-franklin-rd-cherrybrook-nsw-2126-2358360,"6/1 Franklin Rd, Cherrybrook",3,2,2,6872m2,$900k,$1.00M,$500/w,$575/w,House 1987 77m2 6872m2 Residential - A 6/SP21006 ,05 Aug 2016 Sold $901k,15 Jun 2016 Listed for Sale CONTACT AGENT,13 Nov 2006 Sold $410k,77m2
